0.12, -0.59, 10.08
0.12, -0.59, 10.08
0.12, -0.59, 10.08
0.12, -0.67, 10.08
0.12, -0.67, 10.08
0.12, -0.67, 10.08
0.12, -0.67, 10.08
0.12, -0.67, 10.08
0.12, -0.63, 10.08
0.08, -0.63, 10.04
0.04, -0.63, 10.04
0.04, -0.63, 10.04
0.04, -0.63, 10.04
0.04, -0.63, 10.04
0.04, -0.63, 10.00
0.04, -0.67, 10.00
0.04, -0.67, 10.00
0.04, -0.67, 10.00
0.04, -0.71, 10.04
0.04, -0.71, 10.04
0.04, -0.71, 10.08
0.00, -0.78, 10.08
0.00, -0.78, 10.08
0.00, -0.78, 10.08
0.00, -0.78, 10.08
0.00, -0.78, 10.12
0.00, -0.82, 10.12
0.04, -0.90, 10.16
0.04, -0.90, 10.16
0.04, -0.90, 10.16
0.04, -0.90, 10.16
0.04, -0.90, 10.12
-0.04, -0.90, 10.12
-0.04, -0.90, 10.12
-0.04, -0.90, 10.12
-0.04, -0.90, 10.12
-0.04, -0.90, 10.12
0.00, -0.86, 10.08
0.00, -0.82, 9.92
0.04, -0.78, 9.89
0.04, -0.78, 9.89
0.04, -0.78, 9.89
0.04, -0.78, 9.89
0.04, -0.78, 9.89
0.08, -0.78, 9.85
0.08, -0.78, 9.85
0.08, -0.78, 9.85
0.16, -0.78, 9.96
0.16, -0.78, 9.96
0.16, -0.78, 9.96
0.16, -0.78, 9.96
0.16, -0.94, 9.92
0.16, -0.94, 9.92
0.16, -0.94, 9.92
0.16, -0.94, 9.92
0.16, -0.94, 9.92
0.16, -0.94, 9.92
0.16, -0.94, 9.92
0.16, -0.94, 9.89
0.16, -0.94, 9.89
0.16, -0.94, 9.89
0.16, -0.94, 9.89
0.16, -0.94, 9.89
0.16, -0.90, 9.92
0.12, -0.90, 9.92
0.16, -0.86, 9.85
0.16, -0.86, 9.73
0.12, -0.86, 9.73
0.12, -0.86, 9.73
0.12, -0.86, 9.73
0.12, -0.86, 9.73
0.08, -0.82, 9.65
0.08, -0.82, 9.69
0.04, -0.90, 9.69
0.04, -0.90, 9.69
0.04, -0.90, 9.69
0.04, -0.90, 9.69
0.04, -0.90, 9.81
0.08, -0.98, 9.81
0.08, -0.98, 9.81
0.08, -0.98, 9.81
0.08, -0.98, 9.81
0.08, -0.98, 9.89
0.04, -0.98, 9.89
0.08, -1.10, 9.85
0.08, -1.10, 9.92
0.04, -1.10, 9.92
0.04, -1.10, 9.92
0.04, -1.10, 9.92
0.04, -1.10, 9.92
0.04, -1.10, 10.04
0.04, -1.10, 9.96
0.00, -0.98, 9.96
0.00, -0.98, 9.96
0.00, -0.98, 9.96
0.00, -0.98, 9.96
0.00, -0.98, 9.96
0.04, -1.06, 9.96
0.04, -1.06, 9.96
0.04, -1.06, 9.96
0.00, -1.06, 10.00
0.00, -1.06, 10.00
0.00, -1.06, 10.00
0.00, -1.06, 10.00
0.00, -1.06, 10.00
0.00, -1.14, 10.12
0.00, -1.14, 10.16
0.00, -1.14, 10.16
0.00, -1.14, 10.16
0.00, -1.14, 10.16
0.00, -1.14, 10.16
-0.04, -1.22, 10.24
-0.04, -1.22, 10.24
-0.04, -1.22, 10.24
-0.04, -1.22, 10.24
0.08, -1.26, 10.32
0.08, -1.26, 10.32
0.00, -1.14, 10.36
0.00, -1.14, 10.36
0.00, -1.14, 10.36
0.00, -1.14, 10.36
0.00, -1.14, 10.36
0.08, -1.06, 10.32
0.08, -1.06, 10.32
0.12, -0.82, 10.12
0.16, -0.82, 10.12
0.16, -0.82, 10.12
0.16, -0.82, 10.12
0.16, -0.82, 10.12
0.16, -0.75, 10.20
0.20, -0.75, 10.20
0.20, -0.75, 10.20
0.20, -0.75, 10.20
0.20, -0.75, 10.20
0.16, -0.94, 10.40
0.16, -0.94, 10.47
0.16, -0.98, 10.47
0.16, -0.98, 10.47
0.16, -0.98, 10.47
0.16, -0.98, 10.47
0.16, -0.98, 10.63
0.08, -1.02, 10.63
0.00, -1.14, 11.69
0.04, -1.18, 11.69
0.04, -1.18, 11.69
0.04, -1.18, 11.69
0.04, -1.18, 11.69
0.04, -1.18, 11.92
0.00, -1.22, 11.92
0.00, -1.22, 11.92
0.00, -1.22, 11.92
0.00, -1.22, 11.92
0.04, -1.10, 12.08
0.00, -0.98, 12.12
0.00, -0.98, 12.12
0.00, -0.98, 12.12
0.00, -0.98, 12.12
0.00, -0.98, 12.12
0.12, -0.86, 12.20
0.12, -0.86, 12.20
0.12, -0.86, 12.20
0.12, -0.86, 12.20
0.12, -0.86, 12.20
0.27, -0.75, 12.36
0.27, -0.75, 12.36
0.27, -0.75, 12.36
0.27, -0.75, 12.36
0.27, -0.75, 12.36
0.35, -0.71, 12.91
0.35, -0.71, 12.91
1.14, -1.22, 15.42
1.14, -1.22, 15.42
1.14, -1.22, 15.42
1.14, -1.22, 15.42
1.61, -1.18, 16.28
1.61, -1.18, 16.28
1.61, -1.18, 16.28
1.61, -1.18, 16.28
1.61, -1.18, 16.28
3.84, 0.47, 16.95
3.84, 0.47, 16.95
3.84, 0.47, 16.95
3.84, 0.47, 16.95
3.84, 0.47, 16.95
2.98, -0.71, 17.18
2.98, -0.71, 17.18
4.00, -0.82, 18.36
4.00, -0.82, 18.36
4.00, -0.82, 18.36
4.00, -0.20, 18.40
4.98, -0.20, 18.40
4.98, -0.20, 18.40
4.98, -0.20, 18.40
4.98, -0.20, 18.40
4.98, -0.43, 19.53
4.28, -2.43, 21.77
4.31, -2.43, 21.77
4.31, -2.43, 21.77
4.31, -2.43, 21.77
4.31, -2.43, 21.77
4.31, -3.37, 22.32
2.90, -3.37, 22.32
2.90, -3.37, 22.32
2.90, -3.37, 22.32
2.90, -3.37, 22.32
2.90, -4.16, 21.77
2.20, -4.16, 21.77
2.20, -4.16, 21.77
2.20, -4.16, 21.77
2.20, -4.16, 21.77
2.20, -3.69, 21.46
1.18, -3.69, 21.46
-0.20, -2.59, 20.08
-0.20, -2.59, 20.08
-0.20, -2.59, 20.08
-0.20, -2.59, 20.08
-0.20, -2.59, 18.87
0.75, -0.78, 18.87
0.75, -0.78, 18.87
0.75, -0.78, 18.87
0.75, -0.78, 18.87
0.75, -0.78, 17.57
-0.39, -1.14, 17.57
-2.51, -2.98, 13.85
-2.51, -2.98, 13.85
-2.51, -2.98, 13.85
-2.51, -2.98, 13.85
-2.51, -2.98, 12.63
-3.06, -3.30, 12.63
-3.06, -3.30, 12.63
-3.06, -3.30, 12.63
-3.06, -3.30, 12.63
-3.06, -3.30, 11.92
-2.98, -3.37, 11.92
-2.98, -3.37, 11.92
-2.98, -3.37, 11.92
-4.47, -2.04, 9.34
-3.41, -1.29, 7.37
-3.41, -1.29, 7.37
-3.41, -1.29, 7.37
-3.41, -1.29, 7.37
-3.41, -1.29, 7.37
-1.33, -0.12, 5.88
-1.33, -0.12, 5.88
-1.33, -0.12, 5.88
-2.51, -0.78, 4.08
-2.51, -0.78, 4.08
-2.51, -0.78, 4.08
-2.51, -0.78, 3.53
-3.10, -1.37, 3.53
-3.10, -1.37, 3.53
-3.10, -1.37, 3.53
-3.10, -1.37, 3.53
-3.10, -1.37, 2.98
-2.00, -1.41, 2.98
-2.00, -1.41, 2.98
-2.00, -1.41, 2.98
-2.00, -1.41, 2.98
-2.00, -1.41, 2.98
-1.33, -0.94, 2.98
-1.33, -0.94, 2.98
-1.33, -0.94, 2.98
-2.75, -0.43, 2.39
-2.75, -0.43, 2.39
-2.75, -0.43, 2.47
-2.79, 0.24, 2.47
-2.79, 0.24, 2.47
-2.79, 0.24, 2.47
-2.79, 0.24, 2.47
-0.94, -0.12, 2.04
-0.94, -0.12, 2.04
-0.94, -0.12, 2.79
-1.45, 0.08, 2.79
-1.45, 0.08, 2.79
-1.45, 0.08, 2.79
-1.45, 0.08, 2.79
-0.67, -0.67, 3.37
-0.67, -0.67, 3.37
-0.67, -0.67, 3.37
-0.67, -0.67, 3.37
-0.67, -0.67, 3.37
-0.27, -0.47, 3.30
-0.27, -0.47, 3.30
-0.27, -0.47, 3.30
0.98, -0.35, 3.92
0.98, -0.35, 3.92
0.98, -0.35, 3.92
0.98, -0.35, 3.92
1.80, -0.31, 3.77
1.80, -0.31, 3.77
2.24, -0.24, 4.16
2.00, -0.27, 4.75
2.00, -0.27, 4.75
2.00, -0.27, 4.75
2.00, -0.27, 4.75
2.00, -0.27, 4.75
2.20, -0.16, 5.02
2.63, 0.00, 4.86
2.63, 0.00, 4.86
2.63, 0.00, 4.86
2.63, 0.16, 4.86
2.79, 0.16, 4.86
2.90, 0.75, 5.18
2.90, 0.75, 5.18
2.90, 0.12, 5.69
2.51, 0.12, 5.69
2.51, 0.12, 5.69
2.43, 0.04, 6.20
2.43, 0.04, 6.20
2.43, 0.55, 6.55
2.59, 0.55, 6.55
2.59, 0.55, 6.55
2.59, 0.55, 6.55
2.75, 1.84, 7.10
2.75, 1.84, 6.20
2.39, 0.43, 6.20
2.39, 0.43, 6.20
2.39, 0.43, 6.20
2.39, 0.43, 6.20
2.43, -0.86, 6.94
2.43, -0.86, 6.94
2.43, -0.86, 6.94
2.43, -0.86, 6.94
2.43, -0.86, 7.41
2.79, -0.59, 7.41
2.98, -0.47, 7.81
2.98, -0.47, 8.04
2.63, -0.59, 8.04
2.63, -0.59, 8.04
2.63, -0.59, 8.04
2.63, -0.59, 8.04
2.63, -0.59, 8.12
2.55, -0.55, 8.12
2.55, -0.55, 8.12
2.55, -0.55, 8.12
2.55, -0.55, 8.12
2.55, -0.55, 8.20
2.35, -0.47, 8.20
2.28, -0.39, 8.36
2.28, -0.39, 8.36
2.28, -0.08, 8.39
2.28, -0.08, 8.39
2.28, -0.08, 8.39
2.28, -0.08, 8.39
2.28, -0.08, 8.39
2.31, 0.08, 8.43
2.31, 0.08, 8.43
2.31, 0.08, 8.43
2.31, 0.08, 8.43
2.31, 0.08, 8.43
2.04, 0.04, 8.75
1.96, -0.08, 9.26
1.96, -0.08, 9.26
1.96, -0.12, 9.38
1.96, -0.12, 9.38
1.96, -0.12, 9.38
1.96, -0.12, 9.38
2.00, 0.00, 9.30
2.00, 0.00, 9.30
2.00, 0.00, 9.30
2.00, 0.00, 9.30
2.00, 0.04, 9.38
2.28, 0.04, 9.57
2.28, 0.04, 9.57
2.28, 0.04, 9.57
2.28, -0.20, 9.73
2.31, -0.20, 9.73
2.47, -0.59, 10.04
2.47, -0.59, 10.04
2.47, -0.59, 10.04
2.47, -0.55, 10.04
2.47, -0.55, 10.04
2.47, -0.55, 10.04
2.47, -0.55, 10.04
2.47, -0.55, 10.12
2.47, -0.24, 9.81
2.43, -0.04, 9.81
2.43, -0.04, 9.81
2.43, -0.04, 9.81
2.43, -0.04, 9.81
2.43, -0.04, 9.81
2.39, 0.08, 9.81
2.16, 0.20, 9.89
2.16, 0.20, 9.89
2.16, 0.20, 9.89
